"Energiedragers","Perioden","Energieaanbod/Totaal aanbod (TPES) (PJ)","Winning","Invoer","Uitvoer","Energieverbruik"
"Totaal biomassa","2003","    58.2","    66.6","     2.8","    11.2","    58.2"
"Totaal biomassa","2004","    67.7","    70.6","    11.0","    13.9","    67.7"
"Totaal biomassa","2005","    86.0","    73.5","    24.1","    11.7","    85.9"
"Totaal biomassa","2006","    89.7","    78.9","    22.4","    11.5","    89.6"
"Totaal biomassa","2007","    90.7","    80.4","    25.4","    12.2","    90.9"
"Totaal biomassa","2008","   108.6","    89.9","    34.0","    11.1","   108.7"
"Totaal biomassa","2009","   119.9","   102.7","    27.9","    10.2","   119.9"
"Totaal biomassa","2010","   118.3","   111.5","    27.6","    23.3","   118.4"
"Totaal biomassa","2011","   119.4","   113.5","    26.1","    18.4","   119.5"
"Totaal biomassa","2012","   126.8","   142.6","    28.5","    41.9","   126.8"
"Totaal biomassa","2013","   121.0","   158.0","    21.7","    54.6","   121.1"
"Totaal biomassa","2014","   118.8","   164.3","    19.1","    67.6","   118.8"
"Totaal biomassa","2015","   119.1","   163.3","    19.3","    64.1","   119.1"
"Totaal biomassa","2016","   118.8","   157.8","    20.9","    59.3","   118.9"
"Totaal biomassa","2017**","   124.0","   177.0","    19.8","    68.7","   123.9"
"Hernieuwbaar huishoudelijk afval","1946","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1947","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1948","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1949","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1950","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1951","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1952","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1953","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1954","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1955","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1956","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1957","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1958","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1959","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1960","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1961","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1962","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1963","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1964","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1965","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1966","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1967","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1968","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1969","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1970","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1971","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1972","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1973","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1974","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1975","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1976","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1977","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1978","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1979","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1980","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1981","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1982","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1983","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1984","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1985","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1986","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1987","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1988","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1989","       .","       .","       .","       .","       ."
"Hernieuwbaar huishoudelijk afval","1990","    13.2","    13.2","       .","       .","    13.2"
"Hernieuwbaar huishoudelijk afval","1991","    12.9","    12.9","       .","       .","    12.9"
"Hernieuwbaar huishoudelijk afval","1992","    12.9","    12.9","       .","       .","    12.9"
"Hernieuwbaar huishoudelijk afval","1993","    14.5","    14.5","       .","       .","    14.5"
"Hernieuwbaar huishoudelijk afval","1994","    13.7","    13.7","       .","       .","    13.7"
"Hernieuwbaar huishoudelijk afval","1995","    15.5","    15.5","       .","       .","    15.5"
"Hernieuwbaar huishoudelijk afval","1996","    19.7","    19.7","       .","       .","    19.7"
"Hernieuwbaar huishoudelijk afval","1997","    23.0","    23.0","       .","       .","    23.0"
"Hernieuwbaar huishoudelijk afval","1998","    24.5","    24.5","       .","       .","    24.5"
"Hernieuwbaar huishoudelijk afval","1999","    25.4","    25.4","       .","       .","    25.4"
"Hernieuwbaar huishoudelijk afval","2000","    25.5","    25.5","       .","       .","    25.5"
"Hernieuwbaar huishoudelijk afval","2001","    24.5","    24.5","       .","       .","    24.5"
"Hernieuwbaar huishoudelijk afval","2002","    25.4","    25.4","       .","       .","    25.4"
"Hernieuwbaar huishoudelijk afval","2003","    25.1","    25.1","       .","       .","    25.1"
"Hernieuwbaar huishoudelijk afval","2004","    26.0","    26.0","       .","       .","    26.0"
"Hernieuwbaar huishoudelijk afval","2005","    26.7","    26.7","       .","       .","    26.7"
"Hernieuwbaar huishoudelijk afval","2006","    26.6","    26.6","       .","       .","    26.6"
"Hernieuwbaar huishoudelijk afval","2007","    27.8","    27.8","       .","       .","    27.8"
"Hernieuwbaar huishoudelijk afval","2008","    30.5","    30.5","       .","       .","    30.5"
"Hernieuwbaar huishoudelijk afval","2009","    32.4","    32.4","       .","       .","    32.4"
"Hernieuwbaar huishoudelijk afval","2010","    34.2","    34.2","       .","       .","    34.2"
"Hernieuwbaar huishoudelijk afval","2011","    37.4","    36.7","     1.9","     1.3","    37.4"
"Hernieuwbaar huishoudelijk afval","2012","    39.8","    35.8","     5.5","     1.5","    39.8"
"Hernieuwbaar huishoudelijk afval","2013","    40.7","    33.4","     8.7","     1.4","    40.7"
"Hernieuwbaar huishoudelijk afval","2014","    40.3","    33.3","     8.4","     1.4","    40.3"
"Hernieuwbaar huishoudelijk afval","2015","    41.1","    33.4","     9.1","     1.4","    41.1"
"Hernieuwbaar huishoudelijk afval","2016","    42.3","    33.2","    10.5","     1.4","    42.3"
"Hernieuwbaar huishoudelijk afval","2017**","    40.4","    32.0","    10.1","     1.7","    40.4"
"Vaste en vloeibare biomassa","1946","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1947","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1948","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1949","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1950","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1951","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1952","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1953","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1954","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1955","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1956","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1957","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1958","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1959","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1960","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1961","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1962","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1963","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1964","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1965","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1966","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1967","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1968","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1969","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1970","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1971","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1972","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1973","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1974","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1975","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1976","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1977","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1978","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1979","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1980","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1981","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1982","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1983","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1984","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1985","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1986","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1987","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1988","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1989","       .","       .","       .","       .","       ."
"Vaste en vloeibare biomassa","1990","    15.4","    15.4","       .","       .","    15.4"
